<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.30	04:00:00	0.62378	0.62422	0.62188	0.62197	3242	0	5
2025.01.30	08:00:00	0.62199	0.62343	0.62147	0.62266	5879	0	8
2025.01.30	12:00:00	0.62267	0.62361	0.62210	0.62343	6739	0	6
2025.01.30	16:00:00	0.62337	0.62388	0.62241	0.62294	9386	0	6
2025.01.30	20:00:00	0.62297	0.62396	0.61987	0.62060	6856	0	2
2025.01.31	00:00:00	0.61993	0.62169	0.61988	0.62140	4522	0	6
2025.01.31	04:00:00	0.62138	0.62301	0.62122	0.62228	4293	0	7
2025.01.31	08:00:00	0.62229	0.62366	0.62192	0.62232	6584	0	8
2025.01.31	12:00:00	0.62230	0.62244	0.62096	0.62202	6435	0	3
2025.01.31	16:00:00	0.62200	0.62624	0.62101	0.62552	11279	0	6
2025.01.31	20:00:00	0.62551	0.62566	0.62052	0.62100	11860	0	6
2025.02.03	00:00:00	0.61502	0.61637	0.61132	0.61154	11360	0	7
2025.02.03	04:00:00	0.61153	0.61259	0.60874	0.61203	10748	0	6
2025.02.03	08:00:00	0.61202	0.61493	0.61195	0.61411	10439	0	6
2025.02.03	12:00:00	0.61411	0.61738	0.61360	0.61600	8604	0	6
2025.02.03	16:00:00	0.61599	0.61972	0.61399	0.61782	16176	0	6
2025.02.03	20:00:00	0.61781	0.62369	0.61716	0.62245	8508	0	5
2025.02.04	00:00:00	0.62215	0.62328	0.61988	0.62080	6245	0	8
2025.02.04	04:00:00	0.62085	0.62129	0.61704	0.61847	7427	0	6
2025.02.04	08:00:00	0.61846	0.62107	0.61843	0.62066	8571	0	8
2025.02.04	12:00:00	0.62067	0.62170	0.62042	0.62161	6896	0	8
2025.02.04	16:00:00	0.62160	0.62592	0.62160	0.62517	10606	0	6
2025.02.04	20:00:00	0.62515	0.62617	0.62475	0.62476	5198	0	4
2025.02.05	00:00:00	0.62473	0.62600	0.62423	0.62425	4915	0	8
2025.02.05	04:00:00	0.62423	0.62556	0.62399	0.62523	4895	0	7
2025.02.05	08:00:00	0.62522	0.62838	0.62484	0.62786	7506	0	6
2025.02.05	12:00:00	0.62785	0.62897	0.62755	0.62773	6644	0	2
2025.02.05	16:00:00	0.62774	0.62965	0.62745	0.62916	9501	0	8
2025.02.05	20:00:00	0.62912	0.62927	0.62822	0.62834	4578	0	0
2025.02.06	00:00:00	0.62838	0.62878	0.62787	0.62840	3930	0	8
2025.02.06	04:00:00	0.62839	0.62839	0.62611	0.62621	4358	0	6
2025.02.06	08:00:00	0.62621	0.62717	0.62549	0.62608	5511	0	8
2025.02.06	12:00:00	0.62609	0.62692	0.62571	0.62633	6714	0	8
2025.02.06	16:00:00	0.62635	0.62859	0.62601	0.62849	7595	0	8
2025.02.06	20:00:00	0.62847	0.62875	0.62787	0.62813	4308	0	3
2025.02.07	00:00:00	0.62760	0.62912	0.62618	0.62894	3473	0	3
2025.02.07	04:00:00	0.62895	0.62953	0.62784	0.62793	4073	0	5
2025.02.07	08:00:00	0.62793	0.62972	0.62778	0.62936	4782	0	7
2025.02.07	12:00:00	0.62936	0.63004	0.62653	0.62766	6408	0	6
2025.02.07	16:00:00	0.62765	0.62977	0.62529	0.62681	14309	0	6
2025.02.07	20:00:00	0.62679	0.62780	0.62654	0.62715	6004	0	8
2025.02.10	00:00:00	0.62318	0.62701	0.62316	0.62544	6026	0	7
2025.02.10	04:00:00	0.62544	0.62769	0.62536	0.62714	4571	0	6
2025.02.10	08:00:00	0.62715	0.62822	0.62668	0.62781	6541	0	2
2025.02.10	12:00:00	0.62781	0.62836	0.62679	0.62821	5676	0	7
2025.02.10	16:00:00	0.62821	0.62870	0.62730	0.62762	7465	0	8
2025.02.10	20:00:00	0.62761	0.62806	0.62744	0.62759	3651	0	0
2025.02.11	00:00:00	0.62768	0.62831	0.62639	0.62721	4282	0	7
2025.02.11	04:00:00	0.62721	0.62764	0.62601	0.62755	4342	0	2
2025.02.11	08:00:00	0.62752	0.62865	0.62732	0.62764	6091	0	2
2025.02.11	12:00:00	0.62764	0.62834	0.62690	0.62783	5823	0	8
2025.02.11	16:00:00	0.62782	0.62964	0.62779	0.62909	6837	0	8
2025.02.11	20:00:00	0.62908	0.63014	0.62860	0.62937	4313	0	2
2025.02.12	00:00:00	0.62895	0.63007	0.62874	0.63006	3960	0	6
2025.02.12	04:00:00	0.63006	0.63091	0.62878	0.62915	5106	0	8
2025.02.12	08:00:00	0.62915	0.62930	0.62760	0.62776	6390	0	8
2025.02.12	12:00:00	0.62778	0.62819	0.62376	0.62433	7409	0	3
2025.02.12	16:00:00	0.62428	0.63052	0.62347	0.63026	12401	0	6
2025.02.12	20:00:00	0.63027	0.63054	0.62771	0.62785	6151	0	3
2025.02.13	00:00:00	0.62781	0.62860	0.62695	0.62819	4073	0	7
2025.02.13	04:00:00	0.62817	0.62986	0.62755	0.62960	6375	0	8
2025.02.13	08:00:00	0.62959	0.62965	0.62637	0.62670	7465	0	8
2025.02.13	12:00:00	0.62670	0.62714	0.62547	0.62627	7772	0	3
2025.02.13	16:00:00	0.62626	0.63030	0.62544	0.62879	10222	0	2
2025.02.13	20:00:00	0.62881	0.63224	0.62694	0.63159	7967	0	3
2025.02.14	00:00:00	0.63157	0.63251	0.63100	0.63217	5096	0	7
2025.02.14	04:00:00	0.63218	0.63274	0.63155	0.63188	5017	0	0
2025.02.14	08:00:00	0.63189	0.63449	0.63177	0.63406	7552	0	8
2025.02.14	12:00:00	0.63406	0.63578	0.63318	0.63532	6940	0	8
2025.02.14	16:00:00	0.63532	0.63674	0.63521	0.63587	8742	0	8
2025.02.14	20:00:00	0.63587	0.63594	0.63473	0.63481	4223	0	0
2025.02.17	00:00:00	0.63232	0.63720	0.63232	0.63680	5484	0	8
2025.02.17	04:00:00	0.63680	0.63734	0.63582	0.63672	6044	0	8
2025.02.17	08:00:00	0.63671	0.63722	0.63569	0.63665	6580	0	8
2025.02.17	12:00:00	0.63663	0.63674	0.63595	0.63651	4855	0	8
2025.02.17	16:00:00	0.63651	0.63691	0.63627	0.63644	3986	0	5
2025.02.17	20:00:00	0.63643	0.63650	0.63541	0.63543	2358	0	0
2025.02.18	00:00:00	0.63556	0.63571	0.63351	0.63401	3877	0	0
2025.02.18	04:00:00	0.63400	0.63673	0.63343	0.63561	6864	0	8
2025.02.18	08:00:00	0.63560	0.63644	0.63490	0.63603	6327	0	8
2025.02.18	12:00:00	0.63602	0.63621	0.63408	0.63427	5417	0	7
2025.02.18	16:00:00	0.63428	0.63558	0.63421	0.63456	6681	0	8
2025.02.18	20:00:00	0.63457	0.63544	0.63434	0.63521	3854	0	0
2025.02.19	00:00:00	0.63515	0.63555	0.63417	0.63505	4521	0	6
2025.02.19	04:00:00	0.63501	0.63675	0.63450	0.63667	4966	0	7
2025.02.19	08:00:00	0.63666	0.63697	0.63559	0.63570	5777	0	7
2025.02.19	12:00:00	0.63570	0.63571	0.63442	0.63501	5764	0	4
2025.02.19	16:00:00	0.63502	0.63657	0.63364	0.63411	9030	0	4
2025.02.19	20:00:00	0.63411	0.63519	0.63371	0.63431	5016	0	0
2025.02.20	00:00:00	0.63344	0.63550	0.63275	0.63330	5055	0	0
2025.02.20	04:00:00	0.63330	0.63662	0.63307	0.63623	6661	0	8
2025.02.20	08:00:00	0.63624	0.63794	0.63610	0.63757	6641	0	4
2025.02.20	12:00:00	0.63757	0.63836	0.63680	0.63754	7893	0	4
2025.02.20	16:00:00	0.63753	0.64022	0.63715	0.63964	11333	0	4
2025.02.20	20:00:00	0.63961	0.64036	0.63943	0.63980	4552	0	4
2025.02.21	00:00:00	0.63973	0.64081	0.63884	0.63917	4785	0	8
2025.02.21	04:00:00	0.63918	0.64075	0.63866	0.63882	6476	0	8
2025.02.21	08:00:00	0.63882	0.63929	0.63812	0.63860	7845	0	4
2025.02.21	12:00:00	0.63860	0.63906	0.63796	0.63839	5810	0	4
2025.02.21	16:00:00	0.63839	0.63920	0.63699	0.63712	9859	0	4
2025.02.21	20:00:00	0.63711	0.63713	0.63513	0.63541	6055	0	5
2025.02.24	00:00:00	0.63606	0.63762	0.63528	0.63696	7603	0	8
2025.02.24	04:00:00	0.63694	0.63918	0.63677	0.63763	7896	0	8
2025.02.24	08:00:00	0.63762	0.63817	0.63606	0.63654	8986	0	4
2025.02.24	12:00:00	0.63655	0.63716	0.63603	0.63684	7278	0	4
2025.02.24	16:00:00	0.63682	0.63710	0.63441	0.63582	11609	0	4
2025.02.24	20:00:00	0.63581	0.63649	0.63440	0.63479	6064	0	0
2025.02.25	00:00:00	0.63451	0.63495	0.63362	0.63439	4869	0	8
2025.02.25	04:00:00	0.63438	0.63560	0.63412	0.63544	5449	0	8
2025.02.25	08:00:00	0.63543	0.63561	0.63319	0.63322	8416	0	4
2025.02.25	12:00:00	0.63321	0.63515	0.63257	0.63455	9724	0	4
2025.02.25	16:00:00	0.63454	0.63460	0.63220	0.63344	13417	0	4
2025.02.25	20:00:00	0.63345	0.63477	0.63344	0.63410	7451	0	3
2025.02.26	00:00:00	0.63416	0.63534	0.63292	0.63376	4984	0	0
2025.02.26	04:00:00	0.63378	0.63408	0.63198	0.63231	5989	0	8
2025.02.26	08:00:00	0.63230	0.63391	0.63214	0.63235	7293	0	4
2025.02.26	12:00:00	0.63236	0.63258	0.63048	0.63052	7652	0	4
2025.02.26	16:00:00	0.63050	0.63350	0.62994	0.63158	13670	0	4
2025.02.26	20:00:00	0.63157	0.63208	0.62950	0.63038	8565	0	4
2025.02.27	00:00:00	0.63017	0.63142	0.62935	0.63064	5408	0	0
2025.02.27	04:00:00	0.63063	0.63096	0.62850	0.62914	7297	0	8
2025.02.27	08:00:00	0.62916	0.63035	0.62912	0.63020	7838	0	4
2025.02.27	12:00:00	0.63020	0.63044	0.62653	0.62667	9870	0	4
2025.02.27	16:00:00	0.62668	0.62745	0.62439	0.62465	15706	0	4
2025.02.27	20:00:00	0.62464	0.62546	0.62310	0.62347	8032	0	3
2025.02.28	00:00:00	0.62303	0.62380	0.62204	0.62210	5937	0	0
2025.02.28	04:00:00	0.62208	0.62254	0.62097	0.62136	7271	0	8
2025.02.28	08:00:00	0.62135	0.62201	0.62086	0.62144	7953	0	4
2025.02.28	12:00:00	0.62144	0.62218	0.62109	0.62128	7184	0	4
2025.02.28	16:00:00	0.62129	0.62202	0.62049	0.62055	12930	0	4
2025.02.28	20:00:00	0.62055	0.62083	0.61923	0.62047	8648	0	5
2025.03.03	00:00:00	0.62094	0.62300	0.62074	0.62267	7064	0	8
2025.03.03	04:00:00	0.62267	0.62303	0.62102	0.62168	6091	0	8
2025.03.03	08:00:00	0.62167	0.62252	0.62084	0.62237	7593	0	4
2025.03.03	12:00:00	0.62237	0.62335	0.62202	0.62329	8803	0	4
2025.03.03	16:00:00	0.62328	0.62544	0.62323	0.62475	12862	0	4
2025.03.03	20:00:00	0.62474	0.62509	0.62037	0.62234	18642	0	4
2025.03.04	00:00:00	0.62171	0.62243	0.62051	0.62098	7839	0	8
2025.03.04	04:00:00	0.62096	0.62123	0.61868	0.62011	10271	0	8
2025.03.04	08:00:00	0.62011	0.62297	0.61981	0.62216	11499	0	4
2025.03.04	12:00:00	0.62216	0.62440	0.62167	0.62253	12753	0	4
2025.03.04	16:00:00	0.62252	0.62302	0.61962	0.62151	18961	0	4
2025.03.04	20:00:00	0.62150	0.62718	0.62140	0.62703	14952	0	3
2025.03.05	00:00:00	0.62689	0.62791	0.62496	0.62496	7863	0	8
2025.03.05	04:00:00	0.62497	0.62560	0.62337	0.62541	9320	0	8
2025.03.05	08:00:00	0.62542	0.62907	0.62522	0.62840	11911	0	4
2025.03.05	12:00:00	0.62839	0.62946	0.62702	0.62944	12386	0	4
2025.03.05	16:00:00	0.62944	0.63243	0.62922	0.63233	19304	0	4
2025.03.05	20:00:00	0.63233	0.63423	0.63132	0.63333	8991	0	3
2025.03.06	00:00:00	0.63339	0.63529	0.63210	0.63511	6030	0	8
2025.03.06	04:00:00	0.63510	0.63564	0.63333	0.63372	7312	0	8
2025.03.06	08:00:00	0.63373	0.63488	0.63243	0.63327	11838	0	4
2025.03.06	12:00:00	0.63327	0.63451	0.63223	0.63325	12440	0	4
2025.03.06	16:00:00	0.63323	0.63637	0.63291	0.63390	19316	0	4
2025.03.06	20:00:00	0.63389	0.63459	0.63284	0.63318	11200	0	5
2025.03.07	00:00:00	0.63316	0.63377	0.63136	0.63193	5512	0	0
2025.03.07	04:00:00	0.63193	0.63209	0.62999	0.63010	7267	0	8
2025.03.07	08:00:00	0.63010	0.63216	0.62965	0.63133	9948	0	4
2025.03.07	12:00:00	0.63131	0.63137	0.62836	0.62854	12483	0	4
2025.03.07	16:00:00	0.62858	0.63167	0.62821	0.62928	19056	0	4
2025.03.07	20:00:00	0.62928	0.63120	0.62898	0.63054	9455	0	5
2025.03.10	00:00:00	0.63027	0.63186	0.62953	0.63164	10159	0	0
2025.03.10	04:00:00	0.63163	0.63196	0.63010	0.63162	7871	0	8
2025.03.10	08:00:00	0.63163	0.63293	0.63102	0.63261	11267	0	4
2025.03.10	12:00:00	0.63261	0.63309	0.63158	0.63169	12904	0	4
2025.03.10	16:00:00	0.63169	0.63170	0.62862	0.62864	14094	0	4
2025.03.10	20:00:00	0.62862	0.62867	0.62642	0.62764	7982	0	4
2025.03.11	00:00:00	0.62760	0.62846	0.62585	0.62726	8357	0	8
2025.03.11	04:00:00	0.62727	0.62880	0.62621	0.62672	8929	0	8
2025.03.11	08:00:00	0.62673	0.62969	0.62626	0.62910	12083	0	4
2025.03.11	12:00:00	0.62909	0.62980	0.62793	0.62945	11096	0	4
2025.03.11	16:00:00	0.62946	0.62962	0.62657	0.62862	18140	0	4
2025.03.11	20:00:00	0.62862	0.63113	0.62836	0.62934	10231	0	3
2025.03.12	00:00:00	0.62941	0.62993	0.62875	0.62913	5737	0	0
2025.03.12	04:00:00	0.62912	0.62972	0.62817	0.62922	6541	0	8
2025.03.12	08:00:00	0.62923	0.63009	0.62762	0.62882	9429	0	4
2025.03.12	12:00:00	0.62882	0.63211	0.62777	0.62885	14359	0	4
2025.03.12	16:00:00	0.62884	0.63183	0.62805	0.63084	12916	0	4
2025.03.12	20:00:00	0.63083	0.63223	0.63079	0.63182	5980	0	3
2025.03.13	00:00:00	0.63199	0.63332	0.63195	0.63222	4854	0	0
2025.03.13	04:00:00	0.63221	0.63273	0.62996	0.63056	6400	0	8
2025.03.13	08:00:00	0.63055	0.63057	0.62846	0.62902	9670	0	4
2025.03.13	12:00:00	0.62901	0.63033	0.62691	0.62781	11734	0	4
2025.03.13	16:00:00	0.62780	0.62972	0.62757	0.62764	12366	0	4
2025.03.13	20:00:00	0.62764	0.62881	0.62761	0.62822	6089	0	5
2025.03.14	00:00:00	0.62812	0.62925	0.62776	0.62876	5667	0	0
2025.03.14	04:00:00	0.62875	0.62960	0.62799	0.62947	7808	0	0
2025.03.14	08:00:00	0.62946	0.63106	0.62934	0.63015	8286	0	4
2025.03.14	12:00:00	0.63015	0.63251	0.62979	0.63192	11490	0	4
2025.03.14	16:00:00	0.63179	0.63262	0.63124	0.63219	10226	0	4
2025.03.14	20:00:00	0.63219	0.63305	0.63217	0.63232	3174	0	5
2025.03.17	00:00:00	0.63261	0.63379	0.63216	0.63327	6032	0	0
2025.03.17	04:00:00	0.63326	0.63348	0.63209	0.63281	4841	0	8
2025.03.17	08:00:00	0.63280	0.63471	0.63251	0.63466	7542	0	4
2025.03.17	12:00:00	0.63467	0.63594	0.63418	0.63559	8774	0	4
2025.03.17	16:00:00	0.63560	0.63876	0.63553	0.63849	8349	0	4
2025.03.17	20:00:00	0.63849	0.63908	0.63807	0.63817	4037	0	3
2025.03.18	00:00:00	0.63816	0.63880	0.63790	0.63819	4316	0	0
2025.03.18	04:00:00	0.63820	0.63835	0.63668	0.63722	4483	0	8
2025.03.18	08:00:00	0.63723	0.63907	0.63664	0.63803	5912	0	4
2025.03.18	12:00:00	0.63802	0.63813	0.63551	0.63605	7344	0	4
2025.03.18	16:00:00	0.63606	0.63633	0.63438	0.63616	8951	0	4
2025.03.18	20:00:00	0.63617	0.63640	0.63556	0.63580	3688	0	3
2025.03.19	00:00:00	0.63582	0.63646	0.63574	0.63605	3519	0	0
2025.03.19	04:00:00	0.63605	0.63662	0.63549	0.63574	4192	0	8
2025.03.19	08:00:00	0.63574	0.63602	0.63212	0.63316	8667	0	4
2025.03.19	12:00:00	0.63316	0.63392	0.63225	0.63258	7849	0	4
2025.03.19	16:00:00	0.63258	0.63356	0.63210	0.63239	7355	0	4
2025.03.19	20:00:00	0.63240	0.63630	0.63209	0.63564	10200	0	4
2025.03.20	00:00:00	0.63559	0.63634	0.63282	0.63346	6291	0	0
2025.03.20	04:00:00	0.63345	0.63480	0.63337	0.63381	5980	0	8
2025.03.20	08:00:00	0.63382	0.63413	0.62902	0.62938	8551	0	4
2025.03.20	12:00:00	0.62938	0.62962	0.62710	0.62807	9888	0	4
2025.03.20	16:00:00	0.62806	0.63014	0.62798	0.62946	8582	0	4
2025.03.20	20:00:00	0.62946	0.63057	0.62938	0.62961	3519	0	0
2025.03.21	00:00:00	0.62970	0.63057	0.62943	0.62989	4202	0	0
2025.03.21	04:00:00	0.62989	0.63014	0.62841	0.62889	4927	0	8
2025.03.21	08:00:00	0.62890	0.63003	0.62837	0.62847	6623	0	4
2025.03.21	12:00:00	0.62848	0.62983	0.62708	0.62748	7962	0	4
2025.03.21	16:00:00	0.62749	0.62791	0.62577	0.62747	8769	0	4
2025.03.21	20:00:00	0.62748	0.62783	0.62692	0.62697	3192	0	0
2025.03.24	00:00:00	0.62705	0.62946	0.62705	0.62837	6099	0	8
2025.03.24	04:00:00	0.62836	0.62886	0.62723	0.62802	5259	0	8
2025.03.24	08:00:00	0.62801	0.62992	0.62800	0.62970	6724	0	4
2025.03.24	12:00:00	0.62970	0.63045	0.62791	0.62795	9040	0	4
2025.03.24	16:00:00	0.62793	0.62969	0.62670	0.62721	10979	0	18
2025.03.24	20:00:00	0.62721	0.62877	0.62690	0.62810	4965	0	18
2025.03.25	00:00:00	0.62810	0.62941	0.62793	0.62886	5331	0	18
2025.03.25	04:00:00	0.62886	0.62924	0.62824	0.62905	5856	0	18
2025.03.25	08:00:00	0.62905	0.62988	0.62777	0.62973	8093	0	18
2025.03.25	12:00:00	0.62971	0.63246	0.62966	0.63168	9237	0	18
2025.03.25	16:00:00	0.63168	0.63198	0.63023	0.63051	9807	0	18
2025.03.25	20:00:00	0.63050	0.63051	0.62947	0.63019	4174	0	18
2025.03.26	00:00:00	0.63019	0.63083	0.62776	0.63012	6922	0	18
2025.03.26	04:00:00	0.63012	0.63142	0.62967	0.63112	7542	0	18
2025.03.26	08:00:00	0.63113	0.63283	0.63113	0.63229	9503	0	18
2025.03.26	12:00:00	0.63228	0.63298	0.63054	0.63054	9707	0	18
2025.03.26	16:00:00	0.63054	0.63161	0.62877	0.62905	11913	0	18
2025.03.26	20:00:00	0.62905	0.62989	0.62828	0.62897	5642	0	0
2025.03.27	00:00:00	0.62892	0.62981	0.62785	0.62940	8563	0	18
2025.03.27	04:00:00	0.62940	0.63172	0.62934	0.63020	7665	0	18
2025.03.27	08:00:00	0.63019	0.63176	0.63003	0.63064	10396	0	18
2025.03.27	12:00:00	0.63065	0.63154	0.62946	0.63007	10374	0	18
2025.03.27	16:00:00	0.63007	0.63144	0.62938	0.62992	11714	0	18
2025.03.27	20:00:00	0.62993	0.63046	0.62973	0.62993	4308	0	18
2025.03.28	00:00:00	0.62978	0.63019	0.62894	0.62916	5384	0	18
2025.03.28	04:00:00	0.62915	0.62960	0.62799	0.62859	6061	0	18
2025.03.28	08:00:00	0.62859	0.62994	0.62839	0.62943	7867	0	18
2025.03.28	12:00:00	0.62943	0.63114	0.62889	0.63079	9557	0	18
2025.03.28	16:00:00	0.63077	0.63113	0.62830	0.62876	12691	0	18
2025.03.28	20:00:00	0.62877	0.62900	0.62819	0.62848	4629	0	18
2025.03.31	00:00:00	0.62907	0.62907	0.62684	0.62861	7418	0	18
2025.03.31	04:00:00	0.62861	0.62997	0.62742	0.62782	9789	0	18
2025.03.31	08:00:00	0.62782	0.62894	0.62538	0.62568	11870	0	18
2025.03.31	12:00:00	0.62568	0.62589	0.62353	0.62354	8921	0	18
2025.03.31	16:00:00	0.62354	0.62468	0.62180	0.62404	13705	0	18
2025.03.31	20:00:00	0.62404	0.62528	0.62402	0.62464	7369	0	18
2025.04.01	00:00:00	0.62463	0.62467	0.62364	0.62407	4584	0	17
2025.04.01	04:00:00	0.62407	0.62681	0.62311	0.62677	10070	0	18
2025.04.01	08:00:00	0.62677	0.62679	0.62420	0.62561	10660	0	18
2025.04.01	12:00:00	0.62560	0.62615	0.62442	0.62522	10563	0	18
2025.04.01	16:00:00	0.62522	0.62824	0.62498	0.62709	14842	0	18
2025.04.01	20:00:00	0.62709	0.62809	0.62623	0.62761	6693	0	18
2025.04.02	00:00:00	0.62691	0.62900	0.62671	0.62760	4893	0	18
2025.04.02	04:00:00	0.62760	0.63012	0.62727	0.62981	6693	0	18
2025.04.02	08:00:00	0.62982	0.63066	0.62911	0.63062	7708	0	18
2025.04.02	12:00:00	0.63062	0.63132	0.62971	0.63055	8081	0	18
2025.04.02	16:00:00	0.63054	0.63071	0.62912	0.62961	11995	0	18
2025.04.02	20:00:00	0.62960	0.63400	0.62568	0.62925	13297	0	18
2025.04.03	00:00:00	0.62928	0.62968	0.62254	0.62673	20149	0	18
2025.04.03	04:00:00	0.62673	0.62866	0.62642	0.62646	15587	0	18
2025.04.03	08:00:00	0.62646	0.63401	0.62645	0.63353	18047	0	18
2025.04.03	12:00:00	0.63353	0.63655	0.63305	0.63611	19629	0	18
2025.04.03	16:00:00	0.63609	0.63881	0.63435	0.63490	21760	0	0
2025.04.03	20:00:00	0.63488	0.63491	0.63150	0.63269	10737	0	18
2025.04.04	00:00:00	0.63266	0.63311	0.63142	0.63239	8458	0	18
2025.04.04	04:00:00	0.63238	0.63250	0.62292	0.62326	13309	0	18
2025.04.04	08:00:00	0.62326	0.62523	0.62006	0.62053	17065	0	18
2025.04.04	12:00:00	0.62053	0.62068	0.60489	0.61150	31027	0	18
2025.04.04	16:00:00	0.61150	0.61382	0.60032	0.60070	32692	0	18
2025.04.04	20:00:00	0.60071	0.60625	0.59859	0.60367	24086	0	18
2025.04.07	00:00:00	0.59960	0.60090	0.59319	0.59997	24705	0	18
2025.04.07	04:00:00	0.59996	0.60286	0.59855	0.60138	27075	0	18
2025.04.07	08:00:00	0.60138	0.60605	0.59952	0.60008	30834	0	18
2025.04.07	12:00:00	0.60008	0.60881	0.59881	0.60795	29736	0	18
2025.04.07	16:00:00	0.60798	0.61270	0.59437	0.59487	38074	0	18
2025.04.07	20:00:00	0.59486	0.60049	0.59485	0.59776	23673	0	0
2025.04.08	00:00:00	0.59766	0.60171	0.59666	0.59932	11715	0	18
2025.04.08	04:00:00	0.59930	0.60610	0.59775	0.60589	19575	0	18
2025.04.08	08:00:00	0.60588	0.60741	0.60417	0.60632	22921	0	18
2025.04.08	12:00:00	0.60632	0.60712	0.60316	0.60578	21394	0	18
2025.04.08	16:00:00	0.60578	0.60846	0.59813	0.59822	29666	0	18
2025.04.08	20:00:00	0.59817	0.59918	0.59460	0.59528	24669	0	18
2025.04.09	00:00:00	0.59526	0.59634	0.59138	0.59597	13344	0	18
2025.04.09	04:00:00	0.59597	0.60021	0.59509	0.59752	26448	0	18
2025.04.09	08:00:00	0.59751	0.60275	0.59513	0.60088	29264	0	18
2025.04.09	12:00:00	0.60088	0.60461	0.59856	0.60260	25602	0	18
2025.04.09	16:00:00	0.60262	0.60576	0.59911	0.60241	26325	0	18
2025.04.09	20:00:00	0.60241	0.61750	0.60197	0.61489	28255	0	18
2025.04.10	00:00:00	0.61493	0.61709	0.61187	0.61266	15494	0	18
2025.04.10	04:00:00	0.61266	0.61867	0.61151	0.61845	21703	0	18
2025.04.10	08:00:00	0.61847	0.62030	0.61351	0.61527	23331	0	18
2025.04.10	12:00:00	0.61526	0.62097	0.61446	0.61809	23406	0	18
2025.04.10	16:00:00	0.61810	0.62479	0.61694	0.61973	31323	0	18
2025.04.10	20:00:00	0.61973	0.62486	0.61842	0.62188	26939	0	18
2025.04.11	00:00:00	0.62194	0.62422	0.62031	0.62135	18053	0	18
2025.04.11	04:00:00	0.62138	0.62581	0.61938	0.61947	28448	0	18
2025.04.11	08:00:00	0.61948	0.62282	0.61803	0.62177	29125	0	18
2025.04.11	12:00:00	0.62171	0.62688	0.62094	0.62597	25739	0	18
2025.04.11	16:00:00	0.62598	0.62872	0.62219	0.62533	30992	0	18
2025.04.11	20:00:00	0.62534	0.62994	0.62466	0.62890	19807	0	18
2025.04.14	00:00:00	0.63020	0.63134	0.62772	0.62907	13733	0	18
2025.04.14	04:00:00	0.62908	0.63079	0.62848	0.62958	17660	0	18
2025.04.14	08:00:00	0.62958	0.63415	0.62945	0.63360	15758	0	18
2025.04.14	12:00:00	0.63360	0.63420	0.62942	0.62953	13321	0	18
2025.04.14	16:00:00	0.62956	0.63334	0.62745	0.63076	22397	0	18
2025.04.14	20:00:00	0.63077	0.63403	0.63072	0.63184	12075	0	18
2025.04.15	00:00:00	0.63190	0.63327	0.63152	0.63269	7786	0	18
2025.04.15	04:00:00	0.63268	0.63769	0.63258	0.63688	12153	0	18
2025.04.15	08:00:00	0.63687	0.63734	0.63455	0.63496	15636	0	18
2025.04.15	12:00:00	0.63494	0.63741	0.63436	0.63705	13990	0	18
2025.04.15	16:00:00	0.63706	0.63824	0.63489	0.63520	19606	0	18
2025.04.15	20:00:00	0.63520	0.63569	0.63403	0.63426	10050	0	18
2025.04.16	00:00:00	0.63421	0.63494	0.63218	0.63339	9105	0	18
2025.04.16	04:00:00	0.63339	0.63570	0.63339	0.63519	11500	0	18
2025.04.16	08:00:00	0.63519	0.63764	0.63402	0.63669	16161	0	18
2025.04.16	12:00:00	0.63669	0.63778	0.63591	0.63613	13704	0	18
2025.04.16	16:00:00	0.63612	0.63907	0.63580	0.63830	16262	0	18
2025.04.16	20:00:00	0.63831	0.63855	0.63565	0.63680	13889	0	18
2025.04.17	00:00:00	0.63670	0.63760	0.63591	0.63606	7234	0	18
2025.04.17	04:00:00	0.63606	0.63644	0.63368	0.63381	11062	0	18
2025.04.17	08:00:00	0.63381	0.63573	0.63324	0.63538	12207	0	18
2025.04.17	12:00:00	0.63538	0.63813	0.63494	0.63808	12306	0	18
2025.04.17	16:00:00	0.63808	0.63902	0.63647	0.63839	17329	0	18
2025.04.17	20:00:00	0.63839	0.63932	0.63789	0.63826	8654	0	18
2025.04.18	00:00:00	0.63825	0.63931	0.63753	0.63869	6908	0	1
2025.04.18	04:00:00	0.63865	0.63875	0.63659	0.63810	43555	0	0
2025.04.18	08:00:00	0.63810	0.63820	0.63669	0.63683	41395	0	18
2025.04.18	12:00:00	0.63689	0.63767	0.63672	0.63730	44712	0	18
2025.04.18	16:00:00	0.63730	0.63741	0.63681	0.63734	35917	0	18
2025.04.18	20:00:00	0.63735	0.63759	0.63719	0.63724	32015	0	18
2025.04.21	00:00:00	0.63696	0.63991	0.63636	0.63852	9095	0	18
2025.04.21	04:00:00	0.63851	0.64260	0.63827	0.64167	9416	0	18
2025.04.21	08:00:00	0.64167	0.64353	0.64147	0.64289	9761	0	18
2025.04.21	12:00:00	0.64289	0.64370	0.64137	0.64294	9342	0	18
2025.04.21	16:00:00	0.64294	0.64332	0.64067	0.64120	12372	0	18
2025.04.21	20:00:00	0.64120	0.64222	0.64015	0.64113	6449	0	18
2025.04.22	00:00:00	0.64105	0.64216	0.64006	0.64079	6809	0	18
